G,F,W,V1,V2,V3,C
959.4234639,49.86763011,8365.639312,248.5466014,90.24893466,90.07920432,0.062398792
959.0825685,59.86686555,8934.601329,251.8076877,91.32785988,90.03468422,0.071674225
959.988583,68.74149967,9448.774498,255.4398754,97.14050929,89.95357568,0.079841577
959.0193384,76.6470025,9883.274599,270.9623467,43.89498028,108.9859939,0.072670542
961.1886943,69.69245538,9947.317896,292.5473753,13.68974863,93.60964561,0.059317637
959.6234027,57.01544213,9786.975983,289.9348677,13.89851101,89.96305805,0.040955622
961.0442247,39.30197295,8877.421908,270.4528595,13.77285493,89.96459803,0.037948375
959.1902559,36.47006662,8389.189831,265.5764312,14.9320444,89.91173387,0.035663204
960.7395353,34.20779786,8293.55502,264.4782287,14.13856231,89.91395024,0.043503665
959.9346953,41.79569105,8225.712105,263.226726,14.81704022,89.97939899,0.055064892
959.9753621,52.85870052,8535.590239,224.8675168,14.6935116,90.02275146,0.055331794
959.073885,53.11715906,8774.815136,252.5791458,14.45277383,90.01411445,0.065418579
959.1159846,62.74125056,8999.836259,253.2123223,13.99427656,89.99939093,0.069211739
960.0982501,66.38208502,9336.554333,282.2003753,14.86830477,90.04594994,0.055551278
961.0699344,53.33468469,9543.7808,314.06516,14.51084524,90.1489839,0.040553232
959.9424204,38.9744923,8868.325644,225.4810569,15.18328144,90.04785159,0.035274025
959.6849875,33.86103323,8483.049903,219.2365737,14.60057746,90.53752776,0.033125742
959.6079558,31.79027768,8302.380313,218.5441988,16.41360161,90.09627876,0.034297834
963.9119881,32.91247466,8347.891176,217.1416203,13.71139544,90.08739152,0.033294095
960.1062776,32.09257759,8404.193631,217.2810491,14.98961174,90.09087914,0.034485723
959.146827,33.10995904,8331.891031,217.7105816,14.67570656,90.05461147,0.045609561
960.8258385,43.74626617,8370.734019,217.2551021,13.80528524,90.08611367,0.057868999
959.9261063,55.60202936,8831.713801,219.1214411,14.77178405,90.11120765,0.063034803
959.1154805,60.50875312,9002.944975,221.8537731,14.3821563,90.12229235,0.046532219
960.2924255,44.62977198,8943.929264,241.8672295,13.73444791,90.0217908,0.037072913
960.7533456,35.60083748,8484.805396,251.3049518,14.41075224,89.99528278,0.035637684
960.4428528,34.23902443,8284.784991,235.2059402,13.6219485,90.01271606,0.0340463
959.9379092,32.6995258,8230.836268,218.1173531,14.61102521,89.98343652,0.034808084
960.5871209,33.41359923,8199.109613,216.8608556,14.99998747,89.32390275,0.036188665
960.1572124,34.76236508,8218.666627,217.7221381,13.70885529,89.48887001,0.034693059
959.8158742,33.31079125,8225.984741,218.2040119,14.81597858,89.38932176,0.035734644
960.3293453,34.29867868,8198.42882,217.4767928,15.39812091,88.90574747,0.035231984
957.3860993,33.83430819,8135.587269,216.9350066,14.72354419,88.73977499,0.039954872
960.0268785,38.25223869,8224.73495,217.0066866,13.87772931,88.73736588,0.036570461
960.4438221,35.10862578,8271.306059,219.2208368,14.98758215,88.4988368,0.041832988
959.5956457,40.17823473,8205.321246,217.8168247,14.31385122,88.38046837,0.053761084
958.6570428,51.58890214,8394.673532,219.0227714,13.90206818,88.3730639,0.063380173
959.7622131,60.75984945,8906.093434,221.4372384,14.0384393,88.33648512,0.069932784
960.2726885,67.11884332,9166.921679,223.7956471,13.93914376,88.42689424,0.061790247
960.1007814,59.33548634,8881.497859,224.7254233,13.51737379,88.65502356,0.052971833
959.1226871,50.85829852,8700.323973,224.3165776,13.64246761,88.63822574,0.05056627
960.3464603,48.49925642,8490.099758,221.5952762,13.61331912,88.12930809,0.047789223
960.2648055,45.89421098,8403.735227,221.4714499,13.17141659,88.36476985,0.048810973
959.8288717,46.8714593,8364.521983,220.8271699,14.55719756,88.44435546,0.051669732
960.6054319,49.59410027,8398.861262,220.0682156,14.73395472,88.54140485,0.048296944
959.8844179,46.39430684,8453.948611,221.2197722,15.04596934,88.53274265,0.058187052
959.5655908,55.85284427,8487.991304,219.8006609,15.90391995,88.41844144,0.057655778
960.2498017,55.3245004,8724.795109,222.9690794,14.70449879,87.76750888,0.057388278
959.5997889,55.10708266,8693.687198,222.5339778,15.80781722,87.45617752,0.058779972
959.3607754,56.40524886,8737.029661,222.7491104,15.1238482,87.45204951,0.061849813
959.7492939,59.33628433,8704.60524,222.2577733,14.17711319,87.36766836,0.05321603
960.6834283,51.07404685,8781.488949,223.1681097,13.60847399,87.10795687,0.047444778
960.1204072,45.57941157,8820.635386,221.0740079,13.48167284,87.16560967,0.046021898
959.5237112,44.18656383,8713.739372,220.1426127,14.06835389,87.18763698,0.044465888
959.7423516,42.66607431,8631.338542,220.5482241,13.5217185,87.26677962,0.046146581
960.3287934,44.28882843,8619.681357,220.1139789,14.24133578,87.2807196,0.05093427
960.268487,48.91364618,8670.614915,220.3453005,14.30779327,87.29709516,0.058851483
960.4862957,56.51322481,8920.169626,221.1354159,14.39344569,87.2883846,0.053078739
959.8690851,50.98140131,8896.866606,226.9155746,14.19469016,87.27190984,0.045920931
953.5346531,44.07808175,8723.198268,234.7776156,14.03831879,87.18054519,0.04335988
952.7872665,41.34514811,8409.171449,266.2667153,14.07050575,87.18153693,0.047826925
940.4864614,45.56888513,8530.364424,229.5689748,14.81389337,87.31127879,0.047640874
939.6671096,44.80559718,8564.657729,230.5557434,14.33308542,87.46881941,0.047432719
940.2077822,44.57096566,8503.543056,229.6698382,14.43040336,87.29112327,0.052872256
940.6168658,49.71090669,8516.717759,221.8774887,14.66840386,87.14902312,0.047028896
940.0982754,44.23617265,8560.357495,216.6610823,13.851631,87.03268107,0.049756833
940.1624497,46.77631246,8459.364276,215.1098093,12.52632329,87.19055246,0.052769186
940.9176654,49.61160763,8562.314903,216.5441774,14.9111145,87.32520247,0.055871521
940.0109333,52.570501,8592.899571,217.1269022,14.54643873,87.31578201,0.059345555
929.9570762,55.78547057,8725.177817,215.9679179,13.34687741,87.43804632,0.059892724
919.5919823,55.6976625,8869.71041,222.2491047,13.94341006,87.36587194,0.052769625
904.6249924,48.52652435,8970.597936,263.4118177,14.19660775,87.50892315,0.059045488
899.7631786,53.41402458,9015.269246,237.0680956,13.75241366,87.59378425,0.063862996
900.6105874,57.46157186,9204.083185,238.0909605,14.37860268,87.69761044,0.068224949
909.4487068,61.44411146,9456.708047,241.01022,13.60164817,87.76292473,0.047582578
919.7056637,43.27391404,9081.384758,238.1798146,14.77870838,87.99011454,0.044863017
919.9105439,41.26077121,8687.46135,212.0795889,15.03941884,87.76866804,0.040885425
920.0643497,37.61093325,8658.243751,210.840826,14.36467411,87.3536587,0.042350242
920.2037653,38.96494763,8539.989055,210.5453936,15.13932507,87.31666845,0.044601246
920.184309,41.04223466,8563.849335,209.8524526,13.70928486,87.24196417,0.045087118
920.4052111,41.48845895,8504.286069,210.2721064,142.6286791,87.64360277,0.049065639
920.0802133,45.16026998,8473.201449,228.2940846,429.7725926,87.54389134,0.058809597
920.0904942,54.10954629,8665.895755,211.3718375,401.0681882,87.50823926,0.040285376
909.7275341,37.06619118,8658.068835,211.2661568,264.2269276,87.48021867,0.034983194
848.174532,31.82517457,8224.275453,193.7291853,257.289978,87.54701964,0.054147467
870.2981395,45.9265022,8147.986607,198.2184118,421.6338782,87.67924918,0.068577958
958.7454352,59.6832689,8499.744762,219.3923311,415.8537004,87.00674642,0.072286046
961.2748107,69.30391699,8808.875568,223.1464361,421.936119,87.19837862,0.071214406
960.2519449,68.45661445,9002.626853,225.1596518,452.2352283,86.90039146,0.066458457
960.1384914,63.81686247,9097.217814,243.4518901,430.189134,86.75698129,0.05870074
960.2040172,56.3608402,8915.448853,254.5321391,439.0892972,86.85309191,0.062338322
959.6675994,59.85750751,8796.281099,253.6866165,440.506808,87.03781045,0.068469805
959.1974472,65.70825362,8876.592874,254.4293303,427.9839729,87.08550314,0.076583412
959.6518946,73.4586134,9284.401721,255.7351674,450.0356026,86.99742063,0.080956611
960.1294406,77.69016496,9677.76906,257.6334927,485.2502718,86.95223479,0.05488245
960.4427029,52.69425611,9209.386111,342.586148,475.4658031,86.93051579,0.054933491
959.6198988,52.76047081,8804.588768,252.7187263,489.3339684,86.84285673,0.050834809
960.849991,48.78209423,8728.505992,253.5708977,511.757728,86.86521428,0.05724912
960.075702,55.007816,8699.573556,237.0241587,504.2824635,86.8854087,0.059726548
959.7608104,57.3420072,8810.258635,237.8729793,522.0145928,86.96306885,0.062541168
960.1391539,60.02456181,8779.753804,229.3374488,520.3961591,86.97253155,0.059369098
960.021045,57.00259588,8746.576267,250.7277801,551.788601,87.30851929,0.05513956
960.3339586,52.93513792,8737.115867,254.1717449,548.3580194,87.63441869,0.05558292
943.7855858,53.37816596,8859.116492,248.3539035,544.4186492,87.66822888,0.055406048
920.0999092,52.29142915,8909.557281,243.3258427,520.1956567,87.47646888,0.053267544
919.7853244,49.01146269,8849.697873,242.3587513,497.1107839,87.34295679,0.049332429
920.2083542,45.37524452,8801.458179,241.4905063,476.8713266,87.12249822,0.045800787
920.0289467,42.14626706,8641.144449,240.590612,441.1917438,87.03703274,0.044575403
919.8354336,41.01066063,8573.668723,240.314779,432.5467722,87.04155161,0.049576122
919.7116351,45.60187375,8529.147265,239.3653513,435.1306745,87.17671298,0.055708211
919.1442086,51.23549024,8701.4326,240.7024797,450.8588858,87.03089127,0.065502549
919.9477322,60.20628818,8839.231837,241.957472,447.8011375,86.50080057,0.048552971
923.3396545,44.66619602,9071.448155,266.4236532,401.2652041,86.44457944,0.07187632
928.6232393,66.36625606,9201.676478,243.1856626,458.217466,86.60640883,0.076594151
930.1640597,71.12710905,10038.52653,249.5809728,487.930331,86.67307484,0.068989633
920.0358286,64.17167744,10259.3643,254.7723376,467.7208731,86.60767627,0.074349149
878.2757199,68.40388055,9664.931824,269.732516,455.36387,86.62034921,0.084981274
930.7785723,74.63698983,10008.84429,249.6647607,467.8937496,86.4348004,0.07133998
930.5515933,66.40172442,9884.683454,250.824772,482.5296643,86.36299697,0.045423072
930.90292,42.2685117,9002.970759,250.0615112,453.9661304,86.145149,0.04346517
929.9334644,40.46185347,8550.58795,218.7545911,417.2643713,85.96617415,0.04612269
930.0696172,42.89103273,8487.894785,212.4955028,404.8806811,85.72383695,0.051371562
930.1319022,47.77912914,8621.257988,212.8264954,420.7229056,85.85814904,0.04878083
929.6247133,45.37260651,8697.513631,214.6307645,421.8727257,85.89602405,0.050735866
929.4940816,47.16531496,8633.303349,213.3315287,420.6948912,86.07439138,0.070658658
930.5285777,65.67680407,8849.681818,214.2247624,428.8614085,86.09724339,0.068120406
929.571045,63.38798441,9176.36525,245.8794581,450.220237,86.27708414,0.06860221
929.6241315,63.77062811,9089.919829,248.5789533,452.5283657,86.29535215,0.051127287
930.0397601,47.52915939,8931.439092,248.1942685,457.848151,86.37962096,0.054598305
929.7571279,50.77859411,8725.146402,222.979102,477.4461311,86.4255759,0.057412835
929.9924589,53.3799923,8711.338706,214.8037958,461.5931047,86.518471,0.068507477
929.5052948,63.71143733,8787.839078,215.4604578,475.8463646,86.48791103,0.085570095
929.6117481,79.5378563,9364.803662,242.8905727,494.082163,86.46958898,0.076109343
930.6595366,70.75213908,9585.887983,252.469604,510.8177935,86.49658546,0.067920592
931.2007495,63.2109471,9222.924489,249.9899131,514.8262511,86.43024545,0.058922627
930.5186724,54.86879477,8945.652386,247.9473941,472.7384795,86.53133797,0.058568707
930.6325365,54.49927568,8699.702536,215.8154772,464.2721019,86.65837678,0.061654177
930.9423214,57.3773835,8733.654372,215.6560012,424.5587296,86.82779542,0.062049241
930.0186296,57.76426466,8744.225664,216.1737969,439.6951825,87.46501836,0.061367942
929.5251665,57.07332936,8651.70151,215.7742105,465.7163264,87.69451596,0.074120687
946.4107094,68.89704436,8625.427415,219.436892,496.1972423,87.46519554,0.08068686
949.8300142,76.3629088,8958.398776,222.889196,500.0872788,87.45900757,0.085696979
949.5640862,81.39756308,9181.542935,227.4994046,501.8192049,86.81540366,0.07402165
950.6091345,70.28830048,9119.665569,257.4589866,510.7032726,86.88758087,0.062421141
949.289729,59.33810685,9074.711896,255.2729055,531.0937136,86.85303104,0.055897634
950.2299877,53.06304966,8868.705193,252.4137731,530.221785,86.8482519,0.057737983
950.0599159,54.86436316,8715.168961,250.8443684,517.3541424,86.80149468,0.065584649
949.8243177,62.30934641,8833.619203,250.5132085,488.0092038,86.69261214,0.078580138
949.6347118,74.63732636,9336.867029,253.1817025,446.6433608,86.40200337,0.074928533
948.972027,71.15473541,9771.970043,280.8417554,456.8060204,86.12361429,0.071207246
950.0356731,67.57368415,9848.998389,257.6960605,452.2177712,85.89871664,0.07298209
949.5135643,69.33558909,10076.76274,253.7424443,476.7856005,86.06489309,0.071770697
950.2588278,68.14725073,10186.80771,254.4773376,485.0229518,86.09812197,0.072882913
949.9293151,69.25763123,10265.08429,254.5104799,520.2587157,86.31973619,0.07704021
947.5600853,73.18275425,10002.98864,253.6063676,570.7587417,86.46983993,0.065571946
953.1545617,62.13335856,10004.46657,256.2210702,553.2328794,86.49004481,0.055740932
944.7004488,53.12972358,9401.247503,252.333391,540.4582291,86.62154147,0.040292858
950.656564,38.0646814,9131.224116,250.7606222,542.348299,86.68722076,0.036085434
949.9119481,34.30485471,8916.391075,246.9346165,525.0203972,86.56739958,0.039819215
950.8110999,37.82474794,8780.308405,245.167697,527.4499378,86.49194523,0.03911995
949.9309699,37.1956826,8864.556162,246.3195453,521.0522666,86.51289052,0.034697247
950.1235027,32.9599895,8748.332254,246.8144461,501.971521,86.46191647,0.034632876
947.6894271,32.90550966,8610.428205,245.2027917,486.4229105,86.44487445,0.039992467
956.0013517,37.90043837,8596.414261,246.5629187,488.5495057,86.42152946,0.0390335
950.3910007,37.31607904,8703.509732,246.5835084,495.0333858,86.531553,0.043362416
950.5523086,41.21125016,8597.955043,246.6686233,494.8543215,86.56692927,0.050242501
949.1186965,47.75812515,8892.32808,248.0882198,495.1514304,86.51977376,0.049416913
947.7297774,46.90251589,9103.466746,248.847353,502.6047795,86.4582357,0.042751754
952.3051842,40.51710994,8889.790896,249.3578839,496.0067407,86.33972766,0.040711769
950.4953375,38.7700284,8687.143718,247.9370871,487.4221545,86.29343111,0.038427383
950.3168648,36.52504867,8542.506068,247.2515991,459.3344061,86.14477392,0.040635839
949.817098,38.61692307,8471.365187,246.5273793,434.4367339,85.94255924,0.041034191
949.9117795,38.97497581,8505.973814,246.9737099,457.9186771,86.13447322,0.044616766
950.6305786,42.38199164,8505.65027,229.2982198,464.3152206,86.30032306,0.041403858
950.3837584,39.3597738,8559.73857,217.6059392,496.9505014,86.47282877,0.040495086
950.0957964,38.48587177,8483.239343,216.198299,472.4077922,86.84418472,0.049478226
949.7503686,47.00905418,8534.927656,216.380366,411.7629469,87.04451945,0.040054113
949.8769205,38.04140838,8673.626863,218.4458064,429.6361018,87.08874151,0.037666843
950.2279989,35.77886517,8401.074008,216.1387917,449.3707342,87.07523841,0.041389923
950.675134,39.32986362,8395.231108,215.8089461,436.6902028,86.9540033,0.054649319
950.1492982,51.95374852,8502.844219,216.7755347,419.668533,87.05854802,0.064935102
950.2071139,61.69804124,8995.366056,220.2389538,437.3812239,87.12168044,0.061902548
949.2772148,58.82024112,9069.962363,252.9350245,460.1287938,87.25906832,0.067785635
950.2156934,64.34735875,9164.129817,252.4696084,445.5175714,87.19186678,0.062754541
942.8847405,59.63035007,9116.886974,251.5228672,425.5830592,86.91230403,0.065546971
930.7974524,61.80323879,9393.883167,247.2066074,401.9447648,86.65119068,0.060157715
929.1319059,55.99464751,9529.779208,246.8848146,391.6492539,85.93414176,0.056612843
930.7029896,52.600799,9507.975983,245.8901051,391.7240258,85.63374601,0.056563087
928.4715397,52.64343407,9599.267373,244.7114551,393.0231518,85.47604989,0.067350399
930.3897956,62.53292861,9785.761395,245.9524406,390.7038717,85.49945525,0.048155488
932.267406,44.80337471,9653.833818,248.6786069,388.2676403,85.32456706,0.034152502
930.6984212,31.83926481,8659.014043,243.8683059,376.8758216,85.30510444,0.034476204
929.6206285,32.08694847,8333.411535,238.9184035,371.4832818,85.406703,0.038511103
931.9534981,35.80071568,8395.56053,239.3016715,385.7834554,85.64080766,0.047821133
929.6048477,44.56707261,8542.017661,240.5729757,379.6617882,85.75592123,0.061904668
930.2649713,57.54687918,8801.382337,241.9531883,391.9309145,85.67577275,0.068508293
929.70901,63.73086562,9258.617525,246.2931483,390.8948109,85.52248849,0.073097285
929.704718,67.95920492,9607.553317,271.6903626,391.6089229,85.60077828,0.047084205
932.0294408,43.77440747,9403.449907,263.5422278,411.8508913,85.71913702,0.041824935
929.0892307,38.98207073,8751.07654,214.7310383,402.1598115,85.70387481,0.039085116
930.1158073,36.31356008,8598.772294,212.5832788,400.3476521,85.52847443,0.037263572
929.8901495,34.65943745,8469.720345,211.5964124,400.6910562,85.44796765,0.037713675
930.0069404,35.06957513,8378.862398,211.4939101,395.6655314,85.29774985,0.042475097
929.6333045,39.50213544,8450.448049,211.3799798,384.8393855,85.1248381,0.039061559
930.1456157,36.31292596,8464.327841,212.1592803,404.7285787,84.12072697,0.038612128
930.2323414,35.9149013,8384.47963,210.6431808,401.3171392,84.2662401,0.03620349
929.8428745,33.67765752,8434.11976,211.7436792,379.2649592,84.2186531,0.037368789
930.4865327,34.74710231,8500.590507,211.9883766,396.4101494,84.35779619,0.035126928
930.3085966,32.68513387,8459.917995,213.6390524,369.2746874,84.35006468,0.036867258
928.2098578,34.29792738,8383.579074,211.2019553,363.3729192,84.5292606,0.048055061
929.3015616,44.6051809,8445.332847,216.0321571,328.7014401,84.56003036,0.050193463
930.3110893,46.64486344,8798.823998,242.7691796,298.621008,84.19642789,0.035796811
930.3145274,33.30217066,8789.255329,243.3403996,289.1839348,83.77080376,0.034870739
929.2105006,32.44075463,8526.252564,236.9107457,321.0742249,83.83488309,0.034718534
928.9172185,32.2608266,8556.494715,223.4134952,332.1817742,83.86719562,0.035178161
931.3090128,32.6775993,8466.922817,223.6563398,334.0415021,84.09947289,0.038115461
936.5607457,35.49727201,8602.318306,224.6636031,320.5229292,84.13246797,0.042528365
929.7037968,39.83039689,8765.781472,225.6059562,305.5204847,84.15218636,0.060612878
927.8381098,56.35202327,9260.254153,228.6313915,316.1791268,84.08119121,0.04587473
931.5661629,42.56432292,9607.952865,245.9428148,310.7403213,84.11831185,0.034331932
929.9440344,31.98246629,8780.091958,241.5870833,378.2520034,83.87167009,0.0342172
958.9017972,31.82008082,8567.032481,247.2562744,378.6898294,83.98038722,0.034380872
963.6655439,32.96787975,8465.599847,246.4011136,421.3867168,84.08835406,0.033130574
960.9219094,31.92679286,8270.375,242.65769,420.0481506,84.09363098,0.033504739
959.5134232,32.19543772,8388.549306,230.8797864,419.0712618,84.0960203,0.039980543
957.4675372,38.36186729,8461.67117,230.8210573,411.9705446,84.0887385,0.056705322
959.4436008,54.2935052,8866.400225,218.8540638,404.9792036,84.31826178,0.047510118
959.4057008,45.58327857,9429.245155,257.2277315,429.3071537,84.57397219,0.042331138
960.344186,40.61273532,8988.57431,250.8464086,415.3268071,84.79545989,0.037749022
960.4525678,36.25205413,8859.202173,233.1607263,416.3081907,84.9949424,0.034086492
959.9882443,32.73845874,8687.544486,217.7186274,420.3983292,84.62027601,0.033543733
961.5225616,32.20158961,8681.854022,216.9861459,447.1011126,84.58660871,0.03446772
963.3240362,33.1414905,8543.48848,216.1357331,448.9853409,84.66826515,0.033239763
956.1555514,32.02066311,8561.488194,216.0372356,423.0640509,84.65098439,0.033678056
968.7260909,32.20146044,8415.21875,214.9450138,443.3702138,84.54800454,0.033058838
970.3707629,32.02495913,8328.9125,214.3836672,420.8161006,84.5794459,0.034766281
963.4627508,33.73618224,8448.566098,215.2310321,416.4615121,84.52055741,0.039958529
960.8680597,38.49855384,8695.514377,217.254961,414.4527689,84.50155466,0.04063856
960.718464,39.04829424,8977.563567,217.8867224,426.0401874,84.54434822,0.033900213
960.4189325,32.56856046,8714.931824,217.5110346,418.8921092,84.46961436,0.034149905
960.7629686,32.7982151,8508.536888,215.8312275,400.0414082,84.52740302,0.035156563
958.8396545,33.77712424,8576.04479,215.5163675,397.1682297,84.5719582,0.038379388
962.3136435,36.79967895,8579.447698,217.9242614,382.7643257,107.195598,0.036406374
958.6728388,35.03435028,8537.578575,217.7135906,380.1051058,112.4900282,0.049552996
952.5475487,47.50511181,8438.120892,204.8996473,137.7522746,89.94049822,0.038895333
954.3494125,37.04965451,7222.697917,213.4027742,15.24937839,99.0533964,0.039683774
960.6296005,37.87218604,8316.978496,218.3612671,15.91254288,99.23592768,0.039980365
959.6622859,38.40632234,8306.627083,218.8213641,15.6268079,99.2353247,0.044608111
959.5815554,42.80872192,8259.922917,218.8208873,15.40798545,99.28294707,0.051253388
959.5215243,49.18180559,8314.989583,219.7791214,16.10333421,99.08070223,0.049526372
960.4002668,47.52162025,8328.320833,221.4674946,16.35109171,98.88207301,0.049070587
960.1001053,47.1274052,8318.50625,220.1953065,15.81036537,98.83354586,0.049183358
959.4925417,47.22094756,8308.016667,220.3896546,18.54112352,98.63009223,0.048827402
960.2522545,46.84952829,8249.795833,220.2531774,17.31770761,98.50018626,0.04986176
960.2305181,47.87986753,8208.935417,220.190484,17.21128524,98.80158955,0.047516881
960.84818,45.627159,8208.192048,220.6181542,15.59517111,98.9888703,0.049317277
959.7614211,47.38641616,8248.176448,220.343007,16.71006888,99.17052254,0.048654831
960.6911135,46.69703006,8225.539583,221.3835778,16.5952324,99.21121287,0.05037841
959.5753426,48.39809092,8218.354167,220.747006,16.8592659,99.18709998,0.053490512
959.536009,51.32817635,8234.877083,220.2652345,18.06278878,99.19312788,0.060124303
960.2802017,57.69143341,8239.779167,220.9992243,17.35025979,99.27601493,0.069951497
959.8382413,67.17303794,8285.01875,222.2960006,16.59342387,99.2184465,0.077114832
960.0504226,74.01776434,8352.435417,224.8249337,16.4315677,99.24225791,0.06072214
961.3390426,58.29631586,8337.570833,226.8417172,16.7724603,99.32092598,0.051422983
960.1135628,49.43492094,8231.658333,222.4614146,15.83387531,99.35468294,0.052651322
959.0816312,50.5512483,8169.685417,221.7414111,16.13064719,99.29681109,0.052815692
960.2783649,50.65455956,8144.565401,221.1374257,16.26622537,99.29295969,0.076371153
956.8171047,73.3375658,8147.062253,220.4833331,17.03832468,99.49380002,0.084622461
959.035911,80.96821781,8359.097105,226.653203,16.38726074,99.30615545,0.071929906
960.5296455,68.98336277,8236.25,228.030469,15.69733742,99.51261926,0.07101604
956.6678858,68.21301195,8142.897917,224.395251,16.44513101,99.52166118,0.058852653
961.292033,56.30244297,8112.3875,225.9659478,15.71361346,99.1934296,0.055915625
960.0607737,53.75124487,8050.714583,222.6273114,15.49207846,98.98606033,0.054825496
959.5608533,52.6358077,8078.35625,222.4720275,15.34921093,98.71147435,0.049140137
959.4749466,47.15295212,8064.10625,221.5591171,14.93598035,98.41971068,0.045976149
960.3485181,44.11296281,8045.666667,220.7619545,16.04465155,97.63366091,0.045178301
959.5937443,43.38691403,8044.463559,220.127089,16.65803558,97.70780858,0.047404675
960.1582557,45.48923001,8051.249741,219.6813379,17.8322115,97.66528854,0.048604431
959.5856928,46.66794585,7975.80625,220.1186268,16.44513104,97.66016464,0.056379589
960.288486,54.101047,7967.677083,220.3708434,17.66131306,97.63394224,0.08438859
958.8632311,81.03739159,8077.177083,221.920811,16.33119887,97.58692174,0.092443916
959.9696922,88.64107163,8261.191667,227.8124964,16.57895638,97.38166233,0.088244746
960.1911883,84.71228151,8326.61875,230.2271316,17.50578642,97.424462,0.084362758
959.5090991,81.00437656,8300.3375,229.2129556,17.70109885,97.46937221,0.084047925
959.5287605,80.64474837,8273.633333,228.5913309,16.18652293,97.63725711,0.070643276
960.5575912,67.78425488,8237.635417,228.7625327,18.06206287,97.67949182,0.05248342
960.7276752,50.41334793,8092.51369,225.1430562,18.07242771,97.67001874,0.048666853
960.2410502,46.75559254,8001.503037,221.5084519,18.06911814,97.81930918,0.057380758
960.1280538,55.09935899,8012.647917,220.3737394,16.86017006,97.8274471,0.07572921
958.5713549,72.70973939,8094.945833,222.4348907,17.76258619,97.73069419,0.08775024
959.2927772,84.1148664,8186.41875,225.859367,18.84946405,97.75420382,0.094342521
958.65519,90.50209859,8240.8875,228.0328836,17.31499506,97.7991137,0.065463868
961.3825144,62.7572768,8148.275,230.7204773,17.10431075,97.85095648,0.050451744
961.5802088,48.50342481,7988.041667,224.9599686,17.64322853,97.9302269,0.048978083
959.8423889,47.09635506,7906.28125,221.1583638,18.94983293,97.97815139,0.047266726
960.3857722,45.36860694,7866.291667,220.1330964,17.68300534,97.97690011,0.043011039
959.7206395,41.30718977,7841.090569,220.311022,18.83704998,97.99579696,0.045578447
959.9582761,43.74257618,7818.408863,218.2648753,20.1578768,98.00256484,0.054221708
959.8082311,52.05057713,7831.06875,218.8329424,17.54828495,97.85849155,0.053924701
960.107352,51.75737193,7848.345833,221.4708731,19.33503257,97.81267711,0.050004996
960.0711263,48.01016441,7777.772917,221.4535031,17.92082547,97.8946607,0.047932542
960.4002647,46.01864966,7819.895833,219.9652679,19.320565,97.90611472,0.045058377
960.0038493,43.27407683,7780.666667,219.4357615,18.84494286,98.04084445,0.045787721
959.8589447,43.95638798,7750.845833,218.986301,18.16134908,98.17346312,0.050981427
959.3672984,48.93497872,7759.241667,219.5838131,19.72475328,98.35912835,0.053867785
958.7762975,51.67899165,7767.177083,220.5150384,18.74749422,98.33801031,0.050789226
960.0316439,48.69550588,7752.820336,221.0601286,19.89319578,98.43350284,0.051165492
959.9989949,49.12049167,7723.358447,221.3318533,18.18395484,98.44020663,0.057837801
959.2192919,55.52423098,7744.497917,220.3944691,17.69024819,98.525807,0.063290184
960.0535311,60.70916568,7935.652083,221.8180844,17.2435613,98.40222905,0.069538154
960.2408681,66.76035006,7975.027083,244.9985471,16.32848599,98.29613514,0.068636384
958.9356893,65.90746124,7942.55,256.2605988,17.43164,98.31994524,0.072764945
960.8039319,69.77690277,7937.639583,256.0025947,17.65950462,98.33501572,0.078721467
960.6445333,75.63589468,7938.84375,257.1252807,18.54564454,98.23042857,0.087479162
959.2016917,84.03637904,7969.735417,258.4360413,17.24619741,97.73827515,0.086973867
959.6445638,83.4254806,8049.18411,260.5773275,15.90530898,97.18333766,0.070422549
960.377493,67.58061656,8010.645833,260.6949162,17.57902868,96.81923975,0.066046697
959.1561536,63.42976168,7945.227083,256.3869496,17.43706536,97.11853634,0.054076098
960.639273,51.8674221,7881.754167,254.8003406,18.06821408,97.42144848,0.048744977
960.2450111,46.82633927,7741.764583,253.1201718,18.97967239,97.41722867,0.054103599
959.1851372,51.95271073,7769.635417,250.7672561,19.21477069,97.43139499,0.052496886
960.1880834,50.35423238,7781,253.2590581,16.60156196,97.46243995,0.076068726
959.1426954,73.04028404,7771.110417,252.170615,16.38454798,97.56491907,0.088213062
959.9552025,84.60891407,7930.835417,257.7063935,17.48845808,97.61132199,0.082153321
960.6032597,78.86350816,7925.071727,260.9436549,17.19111626,97.6053076,0.0706219
960.6859372,67.83962737,7844.014583,259.3706455,16.82580962,97.53236687,0.074308952
960.398203,71.3875656,7729.772917,256.2403483,17.64232434,97.59686878,0.059169173
960.2760643,56.82596704,7723.5875,257.2545224,19.11530602,97.80755395,0.054883603
960.0939008,52.70340981,7569.597917,253.9925685,17.4714259,97.70025189,0.058985697
958.2898305,56.63180751,7563.0625,252.2829792,17.88646496,97.74305253,0.062008311
958.8746152,59.42193362,7623.020833,252.974527,18.42446332,97.7190416,0.06489995
959.6759986,62.23091478,7640.721308,253.5063455,17.84592304,97.58787557,0.065879142
959.9980525,63.22263157,7700.972034,253.8365343,18.67888743,97.51806737,0.067070952
961.9403918,64.38798324,7699.641667,253.8753773,18.87659067,97.54291568,0.07270477
960.9333056,69.93765505,7702.525,254.2606959,18.12518014,97.55045124,0.086055963
